tmdb_id,title,release_date,release_year,language,genres,popularity,vote_average,vote_count,overview
438580,Ammo! Okato Tareekhu,2000-10-20,2000,te,"[35, 18]",0.3792,8.5,1,A middle class man fights with various financial troubles due to overpopulated family resolves them by resolving family conflicts.
1021910,Manoharam,2000-05-13,2000,te,"[28, 53]",0.2757,6.5,2,"The film begins with the ISI moles scheming to destabilize India, followed by bomb blasts in Coimbatore and Hyderabad. Basha, an ISI agent, enters India to plant bombs at various places. Anand is a regular bank employee and through a case of mistaken identity by police, he exposes the nefarious ISI network. Anand is tried and sentenced to 14 years imprisonment. Anand's wife Usha tries to prove her husband's innocence with the help of CBI officer Srinivasa Murthy."
279108,Hands Up,2000-02-09,2000,te,[35],0.2309,6.0,1,
117417,Jayam Manadera,2000-10-07,2000,te,"[10751, 18]",0.2517,6.0,4,"Abhiram and Uma fall in love with each other when they meet in Europe. Unable to express their feelings at the right time, the two are separated when Uma returns to India. Abhiram goes to India to marry his lover, Uma. However, when he reaches the country, he is attacked by some unknown people. Later, a lady named Jhansi reveals Abhiram's shocking past."
267350,Kshemanga Velli Labhamga Randi,2000-02-04,2000,te,[35],0.2381,7.2,6,Three mechanics in a car company are wayward husbands. Their weakness lies in drinking and spending half of their salary on the unnecessary items. Their wives have a tough time running their houses with the meager money provided by their men. Their world is turned upside down by a couple who move in next door.
531011,Chala Bagundi,2000-02-18,2000,te,[18],0.2435,3.333,3,"Vamsi is adopted after he saves Krishna's father from an accident. However, things turn bitter when he molests a lady a few years before she marries his stepbrother."
307920,Ninne Premistha,2000-09-14,2000,te,[10749],0.2811,5.2,5,A young man meets with an accident and loses his eyesight; three months later he recovers and goes back to his job. He meets a lady who is very affectionate towards him; But why?
82316,Yuvakudu,2000-01-01,2000,te,"[18, 10749]",0.2778,6.0,1,"Siva, a jovial college student, falls in love with a girl, who later rejects him. His mother decides to befriend the girl and persuade her to marry her son."
80950,Chitram,2000-05-25,2000,te,[],0.3173,5.5,2,"Janaki comes to India from US and joins a college. Here she meets Ramana and the two fall in love. Soon, she gets pregnant which results in further complications."
1215372,Oke Maata,2000-01-01,2000,te,[],0.274,0.0,0,A 2000 Telugu film.
1073095,Manasunna Maraju,2000-01-01,2000,te,[10751],0.1392,0.0,0,"A benevolent landlord helps an ambitious girl who aspires to become a doctor. While the two spend time with each other, they fall in love and get married."
1142483,Mechanic Mavayya,2000-10-14,2000,te,[35],0.1605,0.0,0,"Srivatsav develops a new effective formula of saving petrol, he is killed by a criminal, who too wants the formula. Srivatsav becomes a ghost and with the help of a mechanic takes his revenge."
1024825,Tirumala Tirupati Venkatesa,2000-12-21,2000,te,[35],0.1756,0.0,0,Three sisters are obsessed with money and dream to marry wealthy grooms. They marry three prospective grooms but later learn that they are ordinary people and refuse to live with them.
1142536,Okkadu Chaalu,2000-01-01,2000,te,[],0.1253,0.0,0,"Okkadu Chaalu is a 2005 Indian Telugu film, directed by Ravi Raja Pinisetty and Produced by Maganti Gopinath. The film stars Rajasekhar, Sanghavi, Rambha, Vishnu Vardhan and Sumalatha in lead roles"
137374,Mrugaraju,2001-01-11,2001,te,[],3.9529,5.3,3,"Mrugaraju is a 2001 Tollywood film which was written and directed by Gunasekhar based on English film The Ghost and the Darkness. It stars Chiranjeevi, Simran, Sanghavi and Nagendra Babu. Mani Sharma composed music for this film. The film has been dubbed in Tamil with the title Vettaikkaaran.The Hindi version of this is available named ""Rakshak, The Protector"".In a jungle, there lives a man-eating lion. The latest victim of lions havoc is the death of the chief engineer who is constructing the rail bridge. The Railway department asks Aishwarya (Simran) to go on the mission of constructing the bridge. Even after Aishwarya resumes the duty, Lion starts terrorizing the crew of the construction team."
1251259,6 Teens,2001-03-16,2001,te,[],3.1426,0.0,0,"6 Teens is a story about a group of five sex-obsessed teenage boys who, after humiliating themselves at college, pursue a new girl neighbor from the U.S."
1024824,Chiranjeevulu,2001-09-21,2001,te,"[28, 10751, 18]",1.2234,0.0,0,"While running away from the police, Charan, Giri, Chanti and Kiran reach a village where they face many problems. They get embroiled in a fight against Satyamurthy, a cruel village head."
307848,Itlu Sravani Subramanyam,2001-09-14,2001,te,"[18, 10749]",1.1047,5.5,6,Two strangers meet at a suicide point and help each other die. But they are saved and go their separate ways. Both are set to get married but they flee from their respective homes at the last moment.
82255,Nuvvu Naaku Nachav,2001-09-06,2001,te,"[18, 35, 10749, 10751]",1.2138,7.2,28,"Venky and Nandini's relationship changes from mere friendship to something that is more romantic. However, love only blossoms between the two after Nandini's marriage is fixed elsewhere."
40908,Bava Nachadu,2001-06-07,2001,te,"[10749, 18]",0.5368,0.0,0,"Ajay (Akkineni Nagarjuna) is an adman (director and actor) who has a definite idea about how his future wife should be like. He gets married to a village belle Kamakshi (Simran Bagga), handpicked by his mom from her native town Kovvuru. After marriage, Kamakshi meets with a hairline fracture. The entire family of Kamakshi lands up at Ajay's house to take care of Kamakshi. She has a beautiful and greedy sister called Lahari (Reema Sen)."
1573495,Maa Annayya,2001-12-01,2001,te,"[10751, 18]",0.8034,0.0,0,The eldest of four brothers raises his younger siblings like a father and even forgoes his shot at marriage. They also face various challenges as outsiders try to create a rift between them.
307924,Nuvvu Nenu,2001-08-10,2001,te,[10749],0.8213,5.0,2,"Ravi (Uday Kiran) is the son of a multimillionaire in Hyderabad. Vasundhara (Anita), is the daughter of a milk supplier. Ravi and Vasundhara both study in the same college. The film starts with Vasundhara showing hatred towards Ravi, as he is a sportsman who is not good in his studies. Over a period of time, her hatred turns into love. Finally, they both fall in love, but their parents do not agree with their marriage. Parents plan to avoid the marriage by giving the couple a clause that they should not meet each other for one year. If their love remains even after one year then their parents would agree to let them marry.  Father of Ravi puts him under house arrest in Mumbai. While Vasundhara's father takes her to his hometown and arranges a forced marriage. However, both Ravi and Vasundhara manage to escape. The rest of the story is about how the pair unites against all odds."
82572,Student No. 1,2001-09-27,2001,te,"[28, 18, 80, 10749, 9648, 35]",0.8505,5.5,11,"At his father's request, Aditya attends a law college in the coastal metropolis of Visakhapatnam, although he actually wanted to become an engineer. On the first day he meets the beautiful Anjali. Over time, the female student slowly begins to become interested in the strange newcomer, who acts nice and friendly but doesn't seem to be interested in anything else. The college is notorious for its disobediently and disorderly students. It's not the professors who are in charge on campus, but rather the student leader Satya. He is also in love with Anjali and sees Aditya as a competitor who needs to be put in his place. So Aditya faces multiple problems as he tries to reform the unruly students while dealing with his terrible past that everyone doesn't know about."
77038,Manasantha Nuvve,2001-10-19,2001,te,"[10749, 18]",0.8349,7.5,4,"Anu (Baby Zeeba) and Chanti (Master Anand Vardhan) are childhood friends at Araku Valley. Anu is a daughter of a wealthy government official and Chanti is the son of a poor widow. Anu leaves Chanti at the age of 8 when her parents shift to Vizag. Later on Chanti loses his mother. Mohan Rao (Chandra Mohan) gets hold of Chanti renames him as Venu and adapts him. Anu (Reema Sen) and Venu (Uday Kiran) grows up at their respective places. Anu finishes her higher studies in Malaysia and returns. Venu does also single-mindedly waits for Anu. Anu starts writing a serial named 'Manasanta Nuvve', which contains her live story, in Swaty magazine hoping that Chanti would read it comes back to her. But she keeps her pen name as Renu, so that her anonymity could be protected (in the serial the heroine's name is Anu and hero's name is Chanti)."
81070,Khushi,2001-04-26,2001,te,"[18, 10749, 35]",0.583,6.0,21,"College friends Siddhu and Madhumati part ways due to a misunderstanding. Although they are in love and realize they cannot live without each other, their egos prevent them from uniting."
85813,Murari,2001-02-17,2001,te,"[18, 10749, 53, 10751]",1.4366,6.7,21,"A family is haunted by a goddess's curse, claiming the life of a male every 48 years due to an ancestral sin."
280332,Bhalevadivi Basu,2001-06-15,2001,te,[10749],0.1823,3.0,1,"Bale Vadivi Basu is a 2001 Telugu film directed by Arun Prasad P A. The film stars Balakrishna, Shilpa Shetty, Anjala Zaveri and Prakash Raj in lead roles."
278422,Daddy,2001-10-03,2001,te,"[10751, 18]",0.3154,6.5,8,An audio company and dance school owner is a very rich man but also gullible. He gets married to the girl he loves; but loses all his money to his scheming friends. They lose their daughter to a heart disease following which his wife leaves him.
80834,Anandam,2001-09-28,2001,te,[10749],0.2769,8.2,4,"Two neighbors study in the same college, but hate each other immensely. A series of events changes their feelings when they unknowingly write to each other under alias names."
993856,Budget Padmanabham,2001-03-09,2001,te,[35],0.3431,7.0,1,"Padmanabham, a miser, spends his money carefully. He is put into a dilemma when unwelcome guests knock at his door and his wife gives birth to triplets."
935310,Ammo Bomma,2001-05-04,2001,te,"[35, 27, 53]",0.3173,0.0,0,"Ram Babu, a mimicry artist, likes to collect different kinds of dolls. But he gets shocked when his new doll is possessed by a ghost."
279467,Devi Putrudu,2001-01-14,2001,te,"[12, 14]",0.3539,5.2,5,"An archaeologist extracts a box from the sea which contains mystical powers. However, evil people are in pursuit of the box and create trouble for the former."
435047,Tholi Valapu,2001-08-03,2001,te,[18],0.2459,0.0,0,"A man leaves his bike at a stranger's house after its tire gets punctured. He comes back to collect it the next day, but the stranger's family denies having any knowledge of it; soon after, the theft of his bike turns into an allegation of rape."
757875,Akasa Veedhilo,2001-08-23,2001,te,"[18, 10751]",0.2317,7.0,1,"Suri and Padma give away one of their twin sons to Chandu and Indu, a couple who are unable to conceive a child. Complications arise in their lives when one of the boys is diagnosed with bone cancer."
308019,Eduruleni Manishi,2001-03-30,2001,te,"[28, 18]",0.2467,6.0,3,"Surya Murthy lives a very wealthy lifestyle in India along with his parents, his niece, and a younger look-alike brother, Satya. His parents would like him to get married, but he refuses until Satya, who himself is anxious to get married to his girlfriend, selects a bride named Vasundhara. Events prove that Vasundhara is indeed the ideal bride for Surya, and both get married"
279466,Premato Raa,2001-05-09,2001,te,[10749],0.265,4.0,1,"Premato Raa is romantic based movie in which, Chandu (Venky) and Vijay (Suresh) are brothers. They belong to a wealthy family where the elder brother Vijay is responsible and take care of the business. The younger one Chandu is a spoilt brat and a womanizer.Vijay is in love with Sandhya (Prema). Chandu happens to visit Ooty and gets bowled by a damsel Geeta (Simran). But he comes to know that Geeta is a tough nut to crack. So he plays different tricks to attract her. One fine day he expresses his love to her and duly deflowers her. Right the next day he takes train to Hyderabad without informing Geeta and attends the marriage of his brother Vijay and Sandhya. At the time of marriage Sandhya enters the scene with Geeta claiming that Geeta is the younger sister of her and Geeta was used by Chandu to satisfy his lust. Sandhya breaks the marriage with Vijay. rest of the story is about how Chandu change his behaviour and makes his brother Vijay"
82604,Priyamaina Neeku,2001-02-11,2001,te,[10749],0.2409,6.5,2,"Sandhya, who loves Ganesh, pours her thoughts about him in a diary. Ganesh finds the diary and falls in love with her but later discovers that she is already engaged to someone else."
1230900,Simharasi,2001-07-06,2001,te,[],0.3287,0.0,0,A charitable man respects all women and does not tolerate injustice. He brings his struggling stepsister home to live in comfort after their father commits suicide.
66520,Hanuman Junction,2001-12-21,2001,te,"[28, 35]",0.2626,6.8,4,"Two friends, Krishna and Das, run a company in a small town with their loved sister Devi. However, Devaraj, an influential man in the village, is against them and vows to destroy their growth."
552721,Family Circus,2001-06-01,2001,te,[35],0.2207,7.0,1,Subramanyam and his family try averting several problems that come their way when they move into a new house in a locality filled with bizarre individuals.
531420,Ammayi Kosam,2001-05-18,2001,te,"[18, 10751]",0.2572,9.0,1,"Ravi, Venkat, Balu and Venu, four unemployed graduates, waste their time in doing unconstructive things. However, their lives change when they meet Anjali, a photographer."
463736,Subbu,2001-12-21,2001,te,"[10749, 18]",0.2059,3.5,2,"Subbu, a college student, falls in love with the affluent Neeraja. However, things take a turn when he realises that Neeraja's father was responsible for the death of his entire family."
137440,Narasimha Naidu,2001-01-11,2001,te,"[28, 18]",0.2755,7.0,3,"Narasimha (Balakrishna) is an unassuming dance teacher raising a young child on his own. His true identity, and the story of his violent past, begin to unravel as former enemies interrupt his quiet new life."
342799,Ninnu Choodalani,2001-05-23,2001,te,"[10749, 18]",0.2989,6.0,1,"Two businessmen, Siva Reddy and Sahadeva Reddy, are sworn enemies. Things take a turn when their grandchildren, Venu and Siri, fall in love with each other."
804131,Cheppalani Vundhi,2001-08-23,2001,te,[10749],0.2069,0.0,0,"In an attempt to avoid getting married to Priyanka, Vinay uses a photograph of a deceased woman and claims that she is his ex-lover. However, the woman surprisingly turns up at Vinay's house"
330753,Time Pass,2001-05-01,2001,te,[],0.1652,0.0,0,
303916,Snehamante Idera,2001-10-26,2001,te,"[10751, 28]",0.1635,5.3,3,"Aravind's parents have raised orphans Chandru and Krishna as their own and the three are great friends. Chandru loves Amrita, Aravind's sister, but is hesitant. Aravind's love life too is troubled."
1186308,Maa Aavida Meeda Ottu Mee Aavida Chala Manchidi,2001-02-02,2001,te,"[35, 18]",0.163,0.0,0,"Praveen and Subhadra fail to be united in love due to the disapproval of their parents. Years later, married to other people, Praveen and Subhadra cross paths as neighbours."
993849,Naalo Unna Prema,2001-09-01,2001,te,[10749],0.1997,0.0,0,A young man from Hyderabad is a fan of a professional singer from Vizag. The singer's younger sister plays a practical joke with him by replying to his fan letters as the singer herself; over a period of time she falls in love with him.
303304,Sampangi,2001-07-13,2001,te,[],0.1549,0.0,0,Two innocent lovers must unwillingly sacrifice their love as their families belong to two different castes and religions.
1403430,Preminchu,2001-04-11,2001,te,[],0.1464,0.0,0,"Meena is a blind student who faces life's obstacles and becomes a lawyer. Meena and Suresh fall in love, but Suresh's family opposes their marriage."
1118264,Raa,2001-11-01,2001,te,"[10749, 35]",0.1852,0.0,0,"Sridhar, a womaniser, meets his match when he tries to seduce Shanthi, who refuses to fall for him. Later, he learns that Shanthi has a hidden motive for resisting his advances."
1547950,Naa Manasista Raa,2001-07-18,2001,te,[10749],0.0864,0.0,0,"Shankar and Seershika fall in love and decide to get married. However, complications arise in the form of a love triangle when Nandini confesses her feelings to Shankar."
486273,Maa Pelliki Randi,2001-03-20,2001,te,[10751],0.0743,8.3,3,"Happy-go-lucky Kumar falls head over heels in love with Anjali at first sight. After a lot of persuasion, Anjali agrees to marry him, but his parents have different plans for him."
1080133,Trinetram,2002-01-01,2002,te,"[18, 27]",3.7686,0.0,0,"Using black magic, an evil spirit tries to harm the husband of a devotee of Goddess Durga. Although she tries many tricks, she finally succumbs to the wife's faith in god and leaves the man unharmed."
117085,Eeshwar,2002-11-11,2002,te,"[18, 28]",3.4933,5.7,7,"Eeshwar (Telugu: ఈశ్వర్) is a 2002 Telugu film directed by Jayanth C. Paranjee and starring Prabhas[1] and Sridevi Vijaykumar. Siva Krishna and Revathi played supporting roles.Eeswar (Prabhas) is a motherless child and brat living in Dhoolpet, a slum area in Old City. Eeswar's father (Siva Krishna) manufactures Gudumba (arrack) with the help of neighborhood people. Eeswar falls in love at first sight when he sees a college going beauty Indu (Sridevi). In the meantime, Eeswar's father marries Sujatha (Revathi), who has been waiting for him for the past 20 years so that she can be a good mother to Eeswar. Eeswar hates his stepmother thinking that his father married her to enjoy worldly pleasures. Meanwhile, Indu's father turns out to be a local MLA (Ashok Kumar) who hates poor. The local MLA sends goons to finish him off Eeswar. What follows next forms the second half of the film."
308249,Sandade Sandadi,2002-12-13,2002,te,[],3.2655,0.0,0,"Three friends vexed with their wives try to commit suicide, but end up saving a businessman. He then seeks their help to put his wayward daughters on the right track. But do things go as planned?"
566382,Premaku Swagatam,2002-01-18,2002,te,[10749],2.5476,0.0,0,"Mahendra, a multimillionaire businessman, chooses a wealthy young man for his daughter, Lahari. However, she insists on getting married to her boyfriend, a mere car driver."
307891,Mounamelanoye,2002-04-25,2002,te,[10749],3.2971,0.0,0,Mounamelanoyi (transl. Why the silence?) is a 2002 Indian Telugu-language romantic drama film directed by Shyam Prasad and starring Sachin and Sampada Vaze. The film's title is based on the song of the same name from Sagara Sangamam (1983).
307863,Kalusukovalani,2002-02-08,2002,te,[],2.6683,6.0,1,"On his trip to Switzerland, Ravi, a talented youngster falls in love with Anjali. However, the two lose touch when Anjali returns to India. Still pining for Anjali, Ravi sets out to find her."
54304,Santosham,2002-05-09,2002,te,"[10749, 18]",1.8981,7.7,7,"Karthik(Nagarjuna) is a rich architect in Ooty. He falls in love with Padhu(Gracy Singh). Padmavathi takes her own sweet time to accept Karthik's love. Padmavathi has a cute cousin sister Bhanu (Shriya). Bhanu encourages their love and gives courage to Padhu. When Padhu reveals about her love, her father Rama Chandraiah (K. Viswanath) resists and asks her to marry the guy he has chosen for her. Padhu flees from home and marries Karthik. Padmavathi is very eager to get back to her parents and get their blessings. Karthik and Padmavathi migrate to New Zealand and they give birth to a kid named Lucky. Padhu dies in an accident. Rama Chandraiah has a very big joint family. A few of the family members opine that inviting Karthik and his kid for a marriage to be happened at their place would give an opportunity to get a closer look at Lucky."
308014,Dhanalaxmi I Love You,2002-10-18,2002,te,[],1.1562,5.0,2,"Babu Rao, Raju and Shyam are in desperate need to make money due to various situations in their lives. An MNC company offers them a lucrative way to make money, which could change their life forever."
395068,Show,2002-09-13,2002,te,[35],1.9389,6.8,4,"Ridhima (Manjula), an executive from Delhi-based pharmaceutical company visits a remote village in AP to make a deal on patents with a professor who invented a new drug. The professor leaves a note that he would return late as he had to attend some urgent work and she shall wait for his arrival. At that time Madhav Rao, a junior lawyer who supervises the event of patent selling arrives at that place. Ridhima is a fun loving unmarried girl. Madhav Rao is a frustrated married guy. The events that take place for a few hours between these two makes up the story."
228341,Thotti Gang,2002-12-06,2002,te,[35],0.9858,6.0,2,"Achi Babu (Allari Naresh), Sathi Babu (Sunil) and Suri Babu (Prabhu Deva) are the best buddies since childhood. They form a band that does multi purpose jobs like acting as band of boys for marriages, professional catchers of dogs, and cremation service guys. Karate Malliswari (Gajala), another childhood nightmarish karate-skill-flaunting damsel, lures Achi Babu into love. Then she snatches Achi Babu away from Suri Babu and Sathi Babu to make him her live-in boy friend. They also get engaged to each other. Irritated by their act, Suri Babu and Sathi Babu kidnap Malliswari. They tie her to a chair and then hatch another plan to make Achi Babu believe that Malliswari is dead. In that process, they dig a 'fresh' dead body from a crematorium, pack her in the car of Malliswari and throw that car into a valley. Police confirms that Malliswari is dead and Achi Babu's heart breaks again."
1190770,Neethone Vuntanu,2002-02-01,2002,te,[18],1.5548,0.0,0,"Ravi, a software engineer, and Aparna, a girl nicknamed Subba Laxmi, engage in online chatting and fall in love. However, when they first plan to meet, he mistakes Aparna's sister, Vidya, for her."
25882,Indra,2002-07-24,2002,te,"[18, 28]",0.9775,6.4,14,"A man embarks on a quest to make peace between two families fighting over the water problem in their district. In a bid to solve this crisis, he agrees to marry a girl from the rival family."
211909,"The Rite, a Passion",2002-01-01,2002,te,[18],0.9514,7.5,2,"A subtle interplay between clashing ideologies: that of traditional religious values versus modern youth drawn towards extremism. Events overtake Subbaiah Sastry, a highly respected vedic and scholar in his prime now scraping out a meagre existence as a corpse carrier. He endures the contempt of his Hyderabad neighbours due to his acceptance of Tiladaanam, a lowly Brahammic rite involving the acceptance of the sins of the dead in exchange for coins and the food of the deceased. His son, Raghuram, has become a terrorist hunted by the police, at odds with his father. A stark contrast is provided between an outdated system and as yet undefined future. - Melbourne International Film Festival"
307796,Bharatasimha Reddy,2002-09-06,2002,te,[],0.7578,0.0,0,Raja resents his father.
226829,Jayam,2002-06-14,2002,te,[],0.7926,6.722,9,"The story is centered in a village where the parents of first cousins Sujatha (Sadha) and Raghu (Gopichand) decide that both will be married when they become adults. As a child, Sujatha's uncle gives her anklets, which she wears as she grows up. As they grow older, Raghu is caught smuggling money from his house. At school, Raghu beats up a kid for talking to Sujatha. They quarrel, and soon Raghu's family leaves for another village. Sujatha grows to be an attractive college girl, while the villain Raghu becomes a good-for-nothing character. On her way to college, Sujatha meets up with Venkat (Nitin), a poor but handsome, charming enthusiastic boy, and soon after their quarrels they fall in love."
342803,Bobby,2002-10-31,2002,te,[10749],0.4906,3.0,10,Love between two youngsters leads to a dispute between two families.
81068,Khadgam,2002-11-29,2002,te,"[28, 18]",0.5514,7.4,8,"After being victims of terrorism, an aspiring actor, a driver and a sincere police officer come together to stop a terrorist from fleeing and put an end to his plans."
1466242,Neetho,2002-06-27,2002,te,[],0.5975,0.0,0,"Madhav, a college student, falls in love with Shalini and proposes her to act as his lover for thirty days without revealing his identity."
82727,Takkari Donga,2002-01-12,2002,te,"[37, 12, 28]",0.7022,6.5,14,"A fearless outlaw offers to safeguard the daughter of his accomplice in return for a map to a secret diamond mine. However, his quest is compromised after a bandit gets wind of the secret map."
82213,Nee Sneham,2002-12-02,2002,te,"[18, 10751]",0.5184,4.0,1,"Madhav (Uday Kiran) and Seenu (Jatin) are neighbors and best buddies. They play football representing the AP team. During their trip to Calcutta, Seenu gets injured in order to save Madhav from an accident. Doctors say that Seenu is unfit to play football and he can walk only by using a walking stick. Seenu takes a vow from Madhav that he should not tell anybody that he was injured while saving Madhav.  Amrutha (Arti Agarwal) is a middle class girl who is raised by their grand parents (K Viswanath and Sujatha). Madhav happens to see Amrutha one fine day and falls in love with her. …… If I start telling the relationships and complexity of the relations, you would complain to me after watching the film that I deprived you of enjoying the happenings on the screen. So let me stop writing the story line and start jumping into actor's performance department."
81083,Manmadhudu,2002-12-20,2002,te,"[35, 18]",0.6171,7.136,22,"Abhiram, a misogynist, works as a manager in his own advertising agency. When his uncle, the chairman, appoints Harika as an assistant manager, he mistreats her, but his hatred soon turns into love."
82574,Sontham,2002-08-23,2002,te,"[10749, 28]",0.5103,5.3,3,"Vamsy, Bose, and Nandu are childhood friends, with their bond still going strong in college. However, will things change when Bose falls in love?"
280330,Seema Simham,2002-01-10,2002,te,[28],0.31,4.5,2,"Seema Simham is a action based movie in which, Visweswara Rao (Raghuvaran) and Chandra Sekhar (Charan Raj) are the best friends. They have a kid each. Visweawara Rao is a business magnate and Chandra Sekhar is a police officer. Chandra Sekhar arrests a dreaded goon and the goon"
